location	word	trs
165 San Quirico d'Orcia	pagliaio_IPA	 paʎːajo
166 Castelmuzio	pagliaio_IPA	 paʎːajo
167 Sinalunga	pagliaio_IPA	 paʎːajo
168 Lucignano in Val di Chiana	pagliaio_IPA	 paʎːajo
169 Torrita Stazione	pagliaio_IPA	 paʎːajo
17 Barga	pagliaio_IPA	 paʎːajo
170 Montepulciano	pagliaio_IPA	 paʎːajo
171 Foiano della Chiana	pagliaio_IPA	 paʎːajo
172 Valiano	pagliaio_IPA	 paʎːajo
173 Montallese	pagliaio_IPA	 paʎːajo
174 Cortona	pagliaio_IPA	 paʎːajo
175 Terontola	pagliaio_IPA	 paʎːajo
177 Marciana	pagliaio_IPA	 paʎːajo
178 Procchio	pagliaio_IPA	 paʎːajo
179 Portoferraio	pagliaio_IPA	 paʎːajo
18 San Pellegrino in Alpe	pagliaio_IPA	 pajjajjo
180 Rio nell'Elba	pagliaio_IPA	 paʎːajo
181 Piombino	pagliaio_IPA	 paʎːajo
182 Riotorto	pagliaio_IPA	 paʎːajo
183 Scarlino	pagliaio_IPA	 paʎːajo
184 Buriano	pagliaio_IPA	 paʎːajo
185 Montemassi	pagliaio_IPA	 paʎːajo
186 Montepescali	pagliaio_IPA	 paʎːajo
187 Batignano	pagliaio_IPA	 paʎːajo
188 Roccastrada	pagliaio_IPA	 paʎːajo
189 Campagnatico	pagliaio_IPA	 paʎːajo
19 Brandeglio	pagliaio_IPA	 paʎːajo
190 Civitella Marittima	pagliaio_IPA	 paʎːajo
191 Sasso d'Ombrone	pagliaio_IPA	 paʎːajo
192 Camigliano	pagliaio_IPA	 paʎːajo
193 Monticello Amiata	pagliaio_IPA	 paʎːajo
194 Seggiano	pagliaio_IPA	 paʎːajo
195 Santa Fiora	pagliaio_IPA	 paʎːajo
196 Castiglion d'Orcia	pagliaio_IPA	 paʎːajo
197 Campiglia d'Orcia	pagliaio_IPA	 paʎːajo
198 Piancastagnaio	pagliaio_IPA	 paʎːajo
199 Contignano	pagliaio_IPA	 paʎːajo
20 Rivoreta	pagliaio_IPA	 paʎːajo
200 Celle sul Rigo	pagliaio_IPA	 paʎːajo
201 Cetona	pagliaio_IPA	 paʎːajo
202 Pomonte	pagliaio_IPA	 paʎːajo
203 La Pila	pagliaio_IPA	 paʎːajo
204 Capoliveri	pagliaio_IPA	 paʎːajo
205 Castiglion della Pescaia	pagliaio_IPA	 paʎːajo
206 Alberese	pagliaio_IPA	 paʎajo
207 Talamone	pagliaio_IPA	 paʎːajo
208 Istia d'Ombrone	pagliaio_IPA	 paʎːajo
209 Montiano	pagliaio_IPA	 paʎːajo
21 Popiglio	pagliaio_IPA	 paʎːajo
210 Magliano in Toscana	pagliaio_IPA	 paʎːajo
211 Montorgiali	pagliaio_IPA	 paʎːajo
212 Pereta	pagliaio_IPA	 paʎːajo
213 Cana	pagliaio_IPA	 paʎːajo
214 Saturnia	pagliaio_IPA	 paʎːajo
215 Manciano	pagliaio_IPA	 paʎːajo
216 Semproniano	pagliaio_IPA	 paʎːajo
217 Selvena	pagliaio_IPA	 paʎːajo
218 Pitigliano	pagliaio_IPA	 paʎːajo
22 Prunetta	pagliaio_IPA	 paʎːajo
220 Castell'Ottieri	pagliaio_IPA	 paʎːajo
221 Giglio Castello	pagliaio_IPA	 paʎːajo
222 Porto Santo Stefano	pagliaio_IPA	 paʎːajo
223 Orbetello	pagliaio_IPA	 paʎːajo
224 Capalbio	pagliaio_IPA	 paʎːajo
225 Italiano	pagliaio_IPA	 paʎːajo
23 Orsigna	pagliaio_IPA	 paʎːajo
24 Spedaletto	pagliaio_IPA	 paʎːajo
25 Castello di Sambuca	pagliaio_IPA	 pajajjo
26 Treppio	pagliaio_IPA	 paʎːajo
27 Mercatale di Vernio	pagliaio_IPA	 paʎːajo
28 Barberino di Mugello	pagliaio_IPA	 paʎːajo
29 Firenzuola	pagliaio_IPA	 paʎːajo
30 Ronta	pagliaio_IPA	 paʎːajo
33 Pietrasanta	pagliaio_IPA	 paʎːajo
34 Massarosa	pagliaio_IPA	 paʎːajo
35 Vecchiano	pagliaio_IPA	 paʎːajo
36 Piazzano	pagliaio_IPA	 paʎːajo
37 Pescaglia	pagliaio_IPA	 paʎːajo
38 Vorno	pagliaio_IPA	 paʎːajo
39 Anchiano	pagliaio_IPA	 paʎːajo
40 Marlia	pagliaio_IPA	 paʎːajo
41 Porcari	pagliaio_IPA	 paʎːajo
42 Villa Basilica	pagliaio_IPA	 paʎːajo
43 Staffoli	pagliaio_IPA	 paʎːajo
44 Chiesina Uzzanese	pagliaio_IPA	 paʎːajo
45 Pontito	pagliaio_IPA	 paʎːajo
46 Casore del Monte	pagliaio_IPA	 paʎːajo
47 Monsummano	pagliaio_IPA	 paʎːajo
48 Cerreto Guidi	pagliaio_IPA	 paʎːajo
49 Gello	pagliaio_IPA	 paʎːajo
50 Porciano	pagliaio_IPA	 paʎːajo
51 Montale	pagliaio_IPA	 paʎːajo
52 Artimino	pagliaio_IPA	 paʎːajo
53 San Giusto in Piazzanese	pagliaio_IPA	 paʎːajo
54 Figline di Prato	pagliaio_IPA	 paʎːajo
55 Peretola	pagliaio_IPA	 paʎːajo
56 Legri	pagliaio_IPA	 paʎːajo
57 Vaglia	pagliaio_IPA	 paʎːajo
58 Molin del Piano	pagliaio_IPA	 paʎːajo
59 Vicchio	pagliaio_IPA	 paʎːajo
60 Rufina	pagliaio_IPA	 paʎːajo
61 Tosi	pagliaio_IPA	 paʎːajo
62 Dicomano	pagliaio_IPA	 paʎːajo
63 Castagno d'Andrea	pagliaio_IPA	 pajjajo
64 Stia	pagliaio_IPA	 paʎːajo
65 Borgo alla Collina	pagliaio_IPA	 pajjajo
66 Badia Prataglia	pagliaio_IPA	 paʎːajo
68 Marina di Pisa	pagliaio_IPA	 paʎːajo
69 Mortaiolo	pagliaio_IPA	 paʎːajo
7 Sillano	pagliaio_IPA	 paʎːajo
70 Putignano	pagliaio_IPA	 paʎːajo
71 Fauglia	pagliaio_IPA	 paʎːajo
72 Buti	pagliaio_IPA	 paʎːajo
73 Pontedera	pagliaio_IPA	 paʎːajo
74 Santo Pietro in Belvedere	pagliaio_IPA	 paʎːajo
75 Palaia	pagliaio_IPA	 paʎːajo
76 San Miniato Alto	pagliaio_IPA	 paʎːajo
77 Castelfiorentino	pagliaio_IPA	 paʎːajo
78 Montelupo Fiorentino	pagliaio_IPA	 paʎːajo
79 Certaldo	pagliaio_IPA	 paʎːajo
80 Montespertoli	pagliaio_IPA	 paʎːajo
81 Barberino Val d'Elsa	pagliaio_IPA	 paʎːajo
82 Montefiridolfi	pagliaio_IPA	 paʎːajo
83 Pozzolatico	pagliaio_IPA	 paʎːajo
84 Greve in Chianti	pagliaio_IPA	 paʎːajo
85 San Donato in Collina	pagliaio_IPA	 paʎːajo
86 Incisa in Valdarno	pagliaio_IPA	 pagːʲajo
87 Cavriglia	pagliaio_IPA	 paʎːajo
88 San Giovanni Valdarno	pagliaio_IPA	 paʎːajo
89 Pian di Sco'	pagliaio_IPA	 pagːʲajo
90 Montemignaio	pagliaio_IPA	 paʎːajo
91 Loro Ciuffenna	pagliaio_IPA	 paʎːajo
92 Raggiolo	pagliaio_IPA	 paʎːajo
93 Castiglion Fibocchi	pagliaio_IPA	 paʎːajo
94 Talla	pagliaio_IPA	 paʎːajo
95 Castel Focognano	pagliaio_IPA	 paʎːajo
96 Campi di Bibbiena	pagliaio_IPA	 paʎːajo
97 Ceciliano	pagliaio_IPA	 paʎːajo
98 Subbiano	pagliaio_IPA	 paʎːajo
99 Chiusi della Verna	pagliaio_IPA	 paʎːajo
100 Caprese Michelangelo	pagliuzza_IPA	 paʎːuʦːa
101 Pieve Santo Stefano	pagliuzza_IPA	 paʎːuʦːa
102 Anghiari	pagliuzza_IPA	 paʎːuʦːa
103 Sansepolcro	pagliuzza_IPA	 paʎːuʦːa
106 Antignano	pagliuzza_IPA	 paʎːuʦːa
107 Rosignano Marittimo	pagliuzza_IPA	 paʎːuʦːa
109 Orciano Pisano	pagliuzza_IPA	 paʎːuʦːa
11 Arni	pagliuzza_IPA	 paʎːuʦːa
110 Bibbona	pagliuzza_IPA	 paʎːuʦːa
113 Querceto	pagliuzza_IPA	 paʎːuʦːa
114 Laiatico	pagliuzza_IPA	 paʎːuʦːa
115 Montecatini Val di Cecina	pagliuzza_IPA	 paʎːuʦːa
119 Castel San Gimignano	pagliuzza_IPA	 paʎːuʦːa
120 San Gimignano	pagliuzza_IPA	 paʎːuʦːa
121 Mensano	pagliuzza_IPA	 paʎːuʦːa
122 Colle Val d'Elsa	pagliuzza_IPA	 paʎːuʦːa
123 Maggiano	pagliuzza_IPA	 paʎːuʦːa
125 Costalpino	pagliuzza_IPA	 paʎːuʦːa
126 Fonterutoli	pagliuzza_IPA	 paʎːuʦːa
127 Quercegrossa	pagliuzza_IPA	 paʎːuʦːa
13 Stazzema	pagliuzza_IPA	 paʎːuʦːa
136 Brolio	pagliuzza_IPA	 paʎːuʦːa
137 Castiglion Fiorentino	pagliuzza_IPA	 paʎːuʦːa
14 Camporgiano	pagliuzza_IPA	 paʎːuʦːa
140 Monterchi	pagliuzza_IPA	 paʎːuʦːa
142 San Vincenzo	pagliuzza_IPA	 paʎːuʦːa
145 Bolgheri	pagliuzza_IPA	 paʎːuʦːa
146 Suvereto	pagliuzza_IPA	 paʎːuʦːa
15 Vergemoli	pagliuzza_IPA	 paʎːuʦːa
150 Massa Marittima	pagliuzza_IPA	 paʎːuʦːa
151 Castelnuovo in Val di Cecina	pagliuzza_IPA	 paʎːuʦːa
152 Montecastelli Pisano	pagliuzza_IPA	 paʎːuʦːa
153 Montieri	pagliuzza_IPA	 paʎːuʦːa
155 Torniella	pagliuzza_IPA	 paʎːuʦːa
157 San Rocco a Pilli	pagliuzza_IPA	 paʎːuʦːa
159 Casciano di Murlo	pagliuzza_IPA	 paʎːuʦːa
161 Ponte d'Arbia	pagliuzza_IPA	 paʎːuʦːa
162 Montalcino	pagliuzza_IPA	 paʎːuʦːa
163 Chiusure d'Asciano	pagliuzza_IPA	 paʎːuʦːa
165 San Quirico d'Orcia	pagliuzza_IPA	 paʎːuʦːa
166 Castelmuzio	pagliuzza_IPA	 paʎːuʦːa
167 Sinalunga	pagliuzza_IPA	 paʎːuʦːa
169 Torrita Stazione	pagliuzza_IPA	 paʎːuʦːa
170 Montepulciano	pagliuzza_IPA	 paʎːuʦːa
171 Foiano della Chiana	pagliuzza_IPA	 paʎːuʦːa
172 Valiano	pagliuzza_IPA	 paʎːuʦːa
174 Cortona	pagliuzza_IPA	 paʎːuʦːa
175 Terontola	pagliuzza_IPA	 paʎːuʦːa
177 Marciana	pagliuzza_IPA	 paʎːuʦːa
178 Procchio	pagliuzza_IPA	 paʎːuʦːa
179 Portoferraio	pagliuzza_IPA	 paʎːuʦːa
181 Piombino	pagliuzza_IPA	 paʎːuʦːa
182 Riotorto	pagliuzza_IPA	 paʎːuʦːa
183 Scarlino	pagliuzza_IPA	 paʎːuʦːa
184 Buriano	pagliuzza_IPA	 paʎːuʦːa
185 Montemassi	pagliuzza_IPA	 paʎːuʦːa
191 Sasso d'Ombrone	pagliuzza_IPA	 paʎːuʦːa
192 Camigliano	pagliuzza_IPA	 paʎːuʦːa
196 Castiglion d'Orcia	pagliuzza_IPA	 paʎːuʦːa
197 Campiglia d'Orcia	pagliuzza_IPA	 paʎːuʦːa
198 Piancastagnaio	pagliuzza_IPA	 pajjuʦːa
199 Contignano	pagliuzza_IPA	 paʎːuʦːa
20 Rivoreta	pagliuzza_IPA	 paʎːuʦːa
200 Celle sul Rigo	pagliuzza_IPA	 paʎːuʦːa
202 Pomonte	pagliuzza_IPA	 paʎːuʦːa
204 Capoliveri	pagliuzza_IPA	 paʎːuʦːa
205 Castiglion della Pescaia	pagliuzza_IPA	 paʎːuʦːa
206 Alberese	pagliuzza_IPA	 paʎːuʦːa
207 Talamone	pagliuzza_IPA	 paʎːuʦːa
208 Istia d'Ombrone	pagliuzza_IPA	 paʎːuʦːa
21 Popiglio	pagliuzza_IPA	 paʎːuʦːa
210 Magliano in Toscana	pagliuzza_IPA	 paʎːuʦːa
211 Montorgiali	pagliuzza_IPA	 paʎːuʦːa
212 Pereta	pagliuzza_IPA	 paʎːuʦːa
213 Cana	pagliuzza_IPA	 paʎːuʦːa
215 Manciano	pagliuzza_IPA	 paʎːuʦːa
216 Semproniano	pagliuzza_IPA	 paʎːuʦːa
218 Pitigliano	pagliuzza_IPA	 paʎːuʦːa
220 Castell'Ottieri	pagliuzza_IPA	 paʎːuʦːa
222 Porto Santo Stefano	pagliuzza_IPA	 paʎːuʦːa
223 Orbetello	pagliuzza_IPA	 paʎːuʦːa
224 Capalbio	pagliuzza_IPA	 paʎːuʦːa
225 Italiano	pagliuzza_IPA	 paʎːuʦːa
23 Orsigna	pagliuzza_IPA	 paʎːuʦːa
25 Castello di Sambuca	pagliuzza_IPA	 pajuʦːa
27 Mercatale di Vernio	pagliuzza_IPA	 puʎːuʦːa
29 Firenzuola	pagliuzza_IPA	 paʎːuʦːa
33 Pietrasanta	pagliuzza_IPA	 paʎːuʦːa
35 Vecchiano	pagliuzza_IPA	 paʎːuʦːa
36 Piazzano	pagliuzza_IPA	 paʎːuʦːa
37 Pescaglia	pagliuzza_IPA	 paʎːuʦːa
38 Vorno	pagliuzza_IPA	 paʎːuʦːa
47 Monsummano	pagliuzza_IPA	 paʎːuʦːa
48 Cerreto Guidi	pagliuzza_IPA	 paʎːuʦːa
50 Porciano	pagliuzza_IPA	 paʎːuʦːa
51 Montale	pagliuzza_IPA	 paʎːuʦːa
53 San Giusto in Piazzanese	pagliuzza_IPA	 paʎːuʦːa
54 Figline di Prato	pagliuzza_IPA	 paʎːuʦːa
55 Peretola	pagliuzza_IPA	 paʎːuʦːa
56 Legri	pagliuzza_IPA	 paʎːuʦːa
57 Vaglia	pagliuzza_IPA	 paʎːuʦːa
58 Molin del Piano	pagliuzza_IPA	 paʎːuʦːa
60 Rufina	pagliuzza_IPA	 paʎːuʦːa
62 Dicomano	pagliuzza_IPA	 paʎːuʦːa
63 Castagno d'Andrea	pagliuzza_IPA	 paʎːuʦːa
68 Marina di Pisa	pagliuzza_IPA	 paʎːuʦːa
69 Mortaiolo	pagliuzza_IPA	 paʎːuʦːa
7 Sillano	pagliuzza_IPA	 paʎːuʦːa
70 Putignano	pagliuzza_IPA	 paʎːuʦːa
73 Pontedera	pagliuzza_IPA	 paʎːuʦːa
74 Santo Pietro in Belvedere	pagliuzza_IPA	 paʎːuʦːa
78 Montelupo Fiorentino	pagliuzza_IPA	 paʎːuʦːa
80 Montespertoli	pagliuzza_IPA	 paʎːuʦːa
84 Greve in Chianti	pagliuzza_IPA	 paʎːuʦːa
85 San Donato in Collina	pagliuzza_IPA	 paʎːuʦːa
86 Incisa in Valdarno	pagliuzza_IPA	 paʎːuʦːa
93 Castiglion Fibocchi	pagliuzza_IPA	 paʎːuʦːa
99 Chiusi della Verna	pagliuzza_IPA	 paʎːuʦːa
101 Pieve Santo Stefano	palco_IPA	 palko
104 Badia Tedalda	palco_IPA	 palko
105 Sestino	palco_IPA	 palko
106 Antignano	palco_IPA	 palko
107 Rosignano Marittimo	palco_IPA	 parko
108 Cecina	palco_IPA	 palko
109 Orciano Pisano	palco_IPA	 palko
110 Bibbona	palco_IPA	 parko
111 Riparbella	palco_IPA	 palko
112 Chianni	palco_IPA	 palko
113 Querceto	palco_IPA	 palko
114 Laiatico	palco_IPA	 parko
115 Montecatini Val di Cecina	palco_IPA	 parko
116 Volterra	palco_IPA	 palko
117 Pomarance	palco_IPA	 parko
118 Iano	palco_IPA	 parko
119 Castel San Gimignano	palco_IPA	 palko
12 Vagli di Sotto	palco_IPA	 palko
120 San Gimignano	palco_IPA	 palko
121 Mensano	palco_IPA	 palko
122 Colle Val d'Elsa	palco_IPA	 palko
123 Maggiano	palco_IPA	 palko
124 Ancaiano	palco_IPA	 palko
125 Costalpino	palco_IPA	 palko
126 Fonterutoli	palco_IPA	 parko
127 Quercegrossa	palco_IPA	 palko
128 Radda in Chianti	palco_IPA	 palko
129 Nusenna	palco_IPA	 palko
13 Stazzema	palco_IPA	 palko
130 Torre a Castello	palco_IPA	 palko
131 Ambra	palco_IPA	 palko
133 Monte San Savino	palco_IPA	 palko
134 Civitella in Val di Chiana	palco_IPA	 palko
135 Olmo	palco_IPA	 palko
136 Brolio	palco_IPA	 palko
137 Castiglion Fiorentino	palco_IPA	 palko
141 Capraia	palco_IPA	 parku
143 Caldana Terme	palco_IPA	 parko
144 Castagneto Carducci	palco_IPA	 parko
145 Bolgheri	palco_IPA	 palko
148 Serrazzano	palco_IPA	 parko
149 Monterotondo Marittimo	palco_IPA	 palko
154 Frosini	palco_IPA	 palko
155 Torniella	palco_IPA	 palko
156 Monticiano	palco_IPA	 palko
157 San Rocco a Pilli	palco_IPA	 palko
158 Pari	palco_IPA	 palko
160 Monteroni d'Arbia	palco_IPA	 palko
161 Ponte d'Arbia	palco_IPA	 palko
162 Montalcino	palco_IPA	 palko
163 Chiusure d'Asciano	palco_IPA	 palko
164 Asciano	palco_IPA	 palko
165 San Quirico d'Orcia	palco_IPA	 palko
166 Castelmuzio	palco_IPA	 palko
167 Sinalunga	palco_IPA	 palko
168 Lucignano in Val di Chiana	palco_IPA	 palko
17 Barga	palco_IPA	 palko
170 Montepulciano	palco_IPA	 palko
171 Foiano della Chiana	palco_IPA	 palko
172 Valiano	palco_IPA	 palko
173 Montallese	palco_IPA	 palko
174 Cortona	palco_IPA	 palko
177 Marciana	palco_IPA	 palko
178 Procchio	palco_IPA	 palko
180 Rio nell'Elba	palco_IPA	 palko
181 Piombino	palco_IPA	 palko
182 Riotorto	palco_IPA	 palko
183 Scarlino	palco_IPA	 palko
184 Buriano	palco_IPA	 paʎko
185 Montemassi	palco_IPA	 palko
186 Montepescali	palco_IPA	 palko
188 Roccastrada	palco_IPA	 palko
189 Campagnatico	palco_IPA	 palko
19 Brandeglio	palco_IPA	 palko
190 Civitella Marittima	palco_IPA	 palko
191 Sasso d'Ombrone	palco_IPA	 palko
192 Camigliano	palco_IPA	 palko
193 Monticello Amiata	palco_IPA	 pajkːo
194 Seggiano	palco_IPA	 pajkːo
197 Campiglia d'Orcia	palco_IPA	 palko
198 Piancastagnaio	palco_IPA	 palko
199 Contignano	palco_IPA	 palko
20 Rivoreta	palco_IPA	 palko
200 Celle sul Rigo	palco_IPA	 palko
201 Cetona	palco_IPA	 palko
202 Pomonte	palco_IPA	 palko
203 La Pila	palco_IPA	 palko
205 Castiglion della Pescaia	palco_IPA	 palko
206 Alberese	palco_IPA	 palko
207 Talamone	palco_IPA	 palko
208 Istia d'Ombrone	palco_IPA	 palko
209 Montiano	palco_IPA	 palko
21 Popiglio	palco_IPA	 palko
210 Magliano in Toscana	palco_IPA	 palko
211 Montorgiali	palco_IPA	 palko
212 Pereta	palco_IPA	 palko
213 Cana	palco_IPA	 palko
214 Saturnia	palco_IPA	 palko
215 Manciano	palco_IPA	 palko
216 Semproniano	palco_IPA	 palko
219 Sorano	palco_IPA	 palko
22 Prunetta	palco_IPA	 palko
220 Castell'Ottieri	palco_IPA	 palko
221 Giglio Castello	palco_IPA	 palko
223 Orbetello	palco_IPA	 palko
224 Capalbio	palco_IPA	 paʎko
225 Italiano	palco_IPA	 palko
23 Orsigna	palco_IPA	 palko
25 Castello di Sambuca	palco_IPA	 palko
26 Treppio	palco_IPA	 palko
27 Mercatale di Vernio	palco_IPA	 parko
28 Barberino di Mugello	palco_IPA	 parko
29 Firenzuola	palco_IPA	 palko
30 Ronta	palco_IPA	 palko
35 Vecchiano	palco_IPA	 palko
38 Vorno	palco_IPA	 palko
42 Villa Basilica	palco_IPA	 palko
43 Staffoli	palco_IPA	 palko
44 Chiesina Uzzanese	palco_IPA	 parko
45 Pontito	palco_IPA	 palko
47 Monsummano	palco_IPA	 parko
48 Cerreto Guidi	palco_IPA	 parko
50 Porciano	palco_IPA	 parko
52 Artimino	palco_IPA	 parko
53 San Giusto in Piazzanese	palco_IPA	 parko
54 Figline di Prato	palco_IPA	 palko
55 Peretola	palco_IPA	 palko
56 Legri	palco_IPA	 palko
57 Vaglia	palco_IPA	 palko
58 Molin del Piano	palco_IPA	 palko
59 Vicchio	palco_IPA	 palko
60 Rufina	palco_IPA	 parko
61 Tosi	palco_IPA	 parko
62 Dicomano	palco_IPA	 palko
63 Castagno d'Andrea	palco_IPA	 parko
64 Stia	palco_IPA	 parko
65 Borgo alla Collina	palco_IPA	 parko
66 Badia Prataglia	palco_IPA	 parko
68 Marina di Pisa	palco_IPA	 parko
69 Mortaiolo	palco_IPA	 palko
7 Sillano	palco_IPA	 palk
70 Putignano	palco_IPA	 palko
71 Fauglia	palco_IPA	 palko
72 Buti	palco_IPA	 parko
73 Pontedera	palco_IPA	 palko
74 Santo Pietro in Belvedere	palco_IPA	 palko
75 Palaia	palco_IPA	 palko
76 San Miniato Alto	palco_IPA	 parko
77 Castelfiorentino	palco_IPA	 parko
78 Montelupo Fiorentino	palco_IPA	 palko
79 Certaldo	palco_IPA	 parko
80 Montespertoli	palco_IPA	 parko
81 Barberino Val d'Elsa	palco_IPA	 parko
82 Montefiridolfi	palco_IPA	 paʎko
83 Pozzolatico	palco_IPA	 palko
84 Greve in Chianti	palco_IPA	 palko
85 San Donato in Collina	palco_IPA	 parko
86 Incisa in Valdarno	palco_IPA	 palko
88 San Giovanni Valdarno	palco_IPA	 palko
89 Pian di Sco'	palco_IPA	 parko
90 Montemignaio	palco_IPA	 parko
91 Loro Ciuffenna	palco_IPA	 parko
92 Raggiolo	palco_IPA	 parko
93 Castiglion Fibocchi	palco_IPA	 palko
94 Talla	palco_IPA	 parko
95 Castel Focognano	palco_IPA	 palko
96 Campi di Bibbiena	palco_IPA	 parko
97 Ceciliano	palco_IPA	 palko
98 Subbiano	palco_IPA	 parko
99 Chiusi della Verna	palco_IPA	 palko
100 Caprese Michelangelo	paletto_IPA	 paletːo
101 Pieve Santo Stefano	paletto_IPA	 paletːo
102 Anghiari	paletto_IPA	 paletːo
103 Sansepolcro	paletto_IPA	 paletːo
105 Sestino	paletto_IPA	 paletːo
106 Antignano	paletto_IPA	 paletːo
107 Rosignano Marittimo	paletto_IPA	 paletːo
108 Cecina	paletto_IPA	 paletːo
109 Orciano Pisano	paletto_IPA	 paletːo
110 Bibbona	paletto_IPA	 paletːo
111 Riparbella	paletto_IPA	 paletːo
112 Chianni	paletto_IPA	 paletːo
113 Querceto	paletto_IPA	 paletːo
114 Laiatico	paletto_IPA	 paletːo
115 Montecatini Val di Cecina	paletto_IPA	 paletːo
116 Volterra	paletto_IPA	 paletːo
117 Pomarance	paletto_IPA	 paletːo
119 Castel San Gimignano	paletto_IPA	 paletːo
120 San Gimignano	paletto_IPA	 paletːo
121 Mensano	paletto_IPA	 paletːo
122 Colle Val d'Elsa	paletto_IPA	 paletːo
123 Maggiano	paletto_IPA	 paletːo
124 Ancaiano	paletto_IPA	 paletːo
125 Costalpino	paletto_IPA	 paletːo
127 Quercegrossa	paletto_IPA	 paletːo
128 Radda in Chianti	paletto_IPA	 paletːo
130 Torre a Castello	paletto_IPA	 paletːo
131 Ambra	paletto_IPA	 paletːo
133 Monte San Savino	paletto_IPA	 paletːo
135 Olmo	paletto_IPA	 paletːo
136 Brolio	paletto_IPA	 paletːo
137 Castiglion Fiorentino	paletto_IPA	 paletːo
139 Valle Dame	paletto_IPA	 paletːo
14 Camporgiano	paletto_IPA	 paletːo
142 San Vincenzo	paletto_IPA	 paletːo
144 Castagneto Carducci	paletto_IPA	 paletːo
145 Bolgheri	paletto_IPA	 paletːo
146 Suvereto	paletto_IPA	 paletːo
147 Monteverdi Marittimo	paletto_IPA	 paletːo
148 Serrazzano	paletto_IPA	 paletːo
149 Monterotondo Marittimo	paletto_IPA	 paletːo
15 Vergemoli	paletto_IPA	 paletːo
150 Massa Marittima	paletto_IPA	 paletːo
151 Castelnuovo in Val di Cecina	paletto_IPA	 paletːo
152 Montecastelli Pisano	paletto_IPA	 paletːo
153 Montieri	paletto_IPA	 paletːo
154 Frosini	paletto_IPA	 paletːo
156 Monticiano	paletto_IPA	 paletːo
168 Lucignano in Val di Chiana	paletto_IPA	 paletːo
169 Torrita Stazione	paletto_IPA	 paletːo
170 Montepulciano	paletto_IPA	 paletːo
171 Foiano della Chiana	paletto_IPA	 paletːo
174 Cortona	paletto_IPA	 paletːo
175 Terontola	paletto_IPA	 paletːo
176 Mercatale di Cortona	paletto_IPA	 paletːo
177 Marciana	paletto_IPA	 paletːo
178 Procchio	paletto_IPA	 paletːo
179 Portoferraio	paletto_IPA	 paletːo
180 Rio nell'Elba	paletto_IPA	 paletːo
181 Piombino	paletto_IPA	 paletːo
183 Scarlino	paletto_IPA	 paletːo
185 Montemassi	paletto_IPA	 paletːo
186 Montepescali	paletto_IPA	 paletːo
187 Batignano	paletto_IPA	 paletːo
19 Brandeglio	paletto_IPA	 paletːo
194 Seggiano	paletto_IPA	 paletːo
195 Santa Fiora	paletto_IPA	 paletːo
204 Capoliveri	paletto_IPA	 paletːo
207 Talamone	paletto_IPA	 paletːo
209 Montiano	paletto_IPA	 paletːo
21 Popiglio	paletto_IPA	 paletːo
210 Magliano in Toscana	paletto_IPA	 paletːo
212 Pereta	paletto_IPA	 paletːo
214 Saturnia	paletto_IPA	 paletːo
215 Manciano	paletto_IPA	 paletːo
218 Pitigliano	paletto_IPA	 paletːo
221 Giglio Castello	paletto_IPA	 paletːo
223 Orbetello	paletto_IPA	 paletːo
225 Italiano	paletto_IPA	 paletːo
29 Firenzuola	paletto_IPA	 paletːo
30 Ronta	paletto_IPA	 paletːo
33 Pietrasanta	paletto_IPA	 paletːo
36 Piazzano	paletto_IPA	 paletːo
37 Pescaglia	paletto_IPA	 paletːo
38 Vorno	paletto_IPA	 paletːo
39 Anchiano	paletto_IPA	 paletːo
40 Marlia	paletto_IPA	 paletːo
42 Villa Basilica	paletto_IPA	 paletːo
44 Chiesina Uzzanese	paletto_IPA	 paletːo
50 Porciano	paletto_IPA	 paletːo
52 Artimino	paletto_IPA	 paletːo
53 San Giusto in Piazzanese	paletto_IPA	 paletːo
54 Figline di Prato	paletto_IPA	 paletːo
55 Peretola	paletto_IPA	 paletːo
56 Legri	paletto_IPA	 paletːo
57 Vaglia	paletto_IPA	 paletːo
59 Vicchio	paletto_IPA	 paletːo
61 Tosi	paletto_IPA	 paletːo
62 Dicomano	paletto_IPA	 paletːo
63 Castagno d'Andrea	paletto_IPA	 paletːo
65 Borgo alla Collina	paletto_IPA	 paletːo
68 Marina di Pisa	paletto_IPA	 paletːo
69 Mortaiolo	paletto_IPA	 paletːo
7 Sillano	paletto_IPA	 paletː
71 Fauglia	paletto_IPA	 paletːo
72 Buti	paletto_IPA	 paletːo
73 Pontedera	paletto_IPA	 paletːo
74 Santo Pietro in Belvedere	paletto_IPA	 paletːo
75 Palaia	paletto_IPA	 paletːo
77 Castelfiorentino	paletto_IPA	 paletːo
78 Montelupo Fiorentino	paletto_IPA	 paletːo
80 Montespertoli	paletto_IPA	 paletːo
81 Barberino Val d'Elsa	paletto_IPA	 paletːo
82 Montefiridolfi	paletto_IPA	 paletːo
83 Pozzolatico	paletto_IPA	 paletːo
84 Greve in Chianti	paletto_IPA	 paletːo
85 San Donato in Collina	paletto_IPA	 paletːo
86 Incisa in Valdarno	paletto_IPA	 paletːo
87 Cavriglia	paletto_IPA	 paletːo
88 San Giovanni Valdarno	paletto_IPA	 paletːo
90 Montemignaio	paletto_IPA	 paletːo
92 Raggiolo	paletto_IPA	 paletːo
93 Castiglion Fibocchi	paletto_IPA	 paletːo
97 Ceciliano	paletto_IPA	 paletːo
