location	word	trs
kalojanovo, plov	56	ʒilʲˈezu
karaisen, pavl	56	d_ʒilʲˈɑzu
karanovo, ajt	56	ʒilʲˈɑzu
kaspichan, np	56	d_ʒilʲˈɑzlu
kolju marinovo, chirp	56	ʒulʲˈɑzu
konska, brezn	56	ʒelˈezo
kopilovci, mont	56	ʒelˈezo
koprivshtica, pird	56	d_ʒilʲˈɑzo
korten, nzag	56	ʒilʲˈɑzu
kostenec, iht	56	ʒelˈezo
kovachevci, sam	56	ʒelˈezo
kozichino, pom	56	ʒilʲˈɑzu
kramolin, sevl	56	d_ʒilʲˈɑzu
kravenik, sevl	56	ʑulʲˈɑzu
kreta, vrach	56	ʒilˈezʊ
krivnja, razgr	56	d_ʒilʲˈɑzu
levunovo, sand	56	ʒilˈezo
liljache, vr	56	ʒelˈezo
lipnica, botgr	56	ʒelˈezo
ljubenova mahala, nzag	56	ʒilʲˈɑzu
lobosh, rad	56	ʒelˈezo
lozen, sof	56	ʒilˈezo
malomirovo, elh	56	ʒilʲˈɑzu
marchaevo, sof	56	ʒelˈezo
marikostinovo, petr	56	ʒilˈezʊ
markovo, shum	56	d_ʒilʲˈɑzu
merdanja, vtarn	56	ʒulʲˈɑzu
merichleri, chirp	56	ʒilʲˈɑzu
mihalci, pavl	56	d_ʒilʲˈɑzu
milchina laka, kul	56	ʒilˈezo
momchilovci, smol	56	ʑˈelezʊ
momina banja, pl	56	d_ʒilʲˈɑzu
momina klisura, pz	56	ʒilˈezʊ
momkovo, svgr	56	ʒilʲˈɑzu
mugla, dev	56	ʑˈelezʊ
nikolovo(lipnik), rus	56	d_ʒilʲˈɑzu
nikolovo, hask	56	*ʒˈelezu
noevci, brezn	56	ʒelˈezo
nova lovcha, gd	56	ʒˈelezu
nova nadezhda, hs	56	ʑˈelʲəzu
novo selo, trojan	56	ʑilʲˈɑzu
ognen, karn	56	ʒilʲˈɑzu
omarchevo, nzag	56	ʒilʲˈɑzu
opan, stzag	56	ʒilʲˈɑzu
osenec, razgr	56	d_ʒilʲˈɑzu
panagjurishte, gd	56	d_ʒilʲˈɑzo
paskalevec, pavl	56	d_ʒilʲˈɑzu
pavelsko, asgr	56	ʑelˈezu
pelatikovo, kjust	56	ʒelˈezo
petarnica, plev	56	ʒelˈɛzʊ
pevec, targ	56	d_ʒilʲˈɑzu
plakovo, vt	56	ʒilʲˈɑzu
podvis, karn	56	ʒilʲˈɑzu
pozharevo, tutr	56	d_ʒilʲˈɑzu
rabisha, belgr	56	ʒelˈezo
radovene, vr	56	ʒilˈɛzo
rakevo, vr	56	ʒilˈezo
rakovica, kul	56	ʒilˈezo
rani lug, tryn	56	ʒelˈezo
razboishte, god	56	ʒilˈezo
ruzhinci, belgr	56	ʒelˈezo
sadina, pop	56	d_ʒilʲˈɑzu
saparevo, dup	56	ʒelˈezo
sekirovo, plov	56	ʒilʲˈezu
senokos, blgr	56	ʒelˈezo
sestrino, petr	56	ʒelˈezo
shipka, kaz	56	d_ʒilˈɑzu
shiroka laka, dev	56	ʑˈelɤzu
shiroki dol, sam	56	*ʒelˈezo
shtipsko, prov	56	ʒilʲˈɑzu
skobelevo, sliv	56	ʒilʲˈɑzu
slaveino, smol	56	ʑˈelezu
slavjanovo, plev	56	ʒilʲˈɑzu
smochevo, dupn	56	ʒelˈezʊ
smolsko, pird	56	d_ʒilʲˈɑzo
solishta, dev	56	ʑˈelɤzu
sredec, zlgr	56	ʑˈelezu
stakevci, blgr.	56	ʒelˈezo
stambolovo, hask	56	ʒˈelʲəzu
starmen, bel	56	d_ʒilʲˈɑzu
stoilovo, mt	56	ʒˈelezu
straldzha, jamb	56	ʒulʲˈɑzu
stroevo, plov	56	d_ʒulʲˈɑzu
suhindol, vtarn	56	ʒilʲˈɑzu
sushica, blgr	56	ʒelˈezo
svetlina, topgr	56	*ʒilʲˈɑzu
svirkovo, harm	56	ʑˈelezu
tihomir, krgr	56	ʑˈolezʊ
tihomirovo, stzag	56	ʒulʲˈɑzu
topolchane, sliv	56	ʒelʲˈɑzu
trancovica, nik	56	d_ʒilʲˈɑzu
trastenik, plev	56	ʒelˈezo
ustovo, sm	56	ʑˈelɛzʊ
vabel, nik	56	ʒilʲˈɑzu
vaklinovo, gd	56	ʒˈelezu
valche pole, svgr	56	ʑˈelezu
varbica, presl	56	ʒilʲˈɑzu
varbovo, blgr	56	ʒelˈezo
vardun, targ	56	d_ʒilʲˈɑzu
varvara, paz	56	ʒelˈezo
vasiljovo, tetev	56	d_ʒilʲˈɑzu
velkovci, pk	56	ʒelˈezo
vinarovo, vid	56	ʒelˈezo
vinishte, mont	56	ʒelˈezo
vladinja, lov	56	d_ʒilʲˈɑzu
voden, elh	56	ʒelˈɛzu
vojnjagovo, karl	56	*d_ʒilʲˈɑzu
vrachesh, botgr	56	ʒelˈezo
vranilovci, gabr	56	ʒilʲˈɑzu
vresovo, ajt	56	ʒilʲˈɑzu
zabardo, asgr	56	*ʑˈelezu
zabernovo, mt	56	ʒˈelezu
zamfirovo, berk	56	ʒelˈezo
zanozhene, berk	56	ʒelˈezo
zdravkovec, gabr	56	ʒilʲˈɑzu
zelenigrad, tran	56	ʒelˈezo
zhaltusha, ard	56	d_ʑelʲˈɑzʊ
zheglica, vid	56	ʒelˈezo
zhelen, svog	56	d_ʒilˈezo
zheljazkovo, sred	56	*ʒelˈɛzu
zheravna, kot	56	ʒilʲˈɑzu
aldomirovci, slivnica	57	ʒenˈɑ
asparuhovo, lom	57	ʒenˈɑ
asparuhovo, prov	57	ʒinˈɑ
babjak, razl	57	ʒenˈɑ
bachkovo, asgr	57	ʑenˈɑ
bagrenci, kjust	57	ʒenˈɑ
balgari, carev	57	ʒenˈɑ
banishte, brezn	57	ʒenˈɑ
bansko, razl	57	ʒenˈɑ
beglezh, luk	57	ʒenˈɑ
belene, svisht	57	ʒinˈɑ
belica, razl	57	ʒenˈɑ
bistrica, blgr	57	ʒenˈɑ
bogdanov dol, pern	57	ʒenˈɑ
borisovo, elh	57	ʒinˈɑ
bov, svog	57	ʒˈenɑ
brashljan, mtarn	57	ʑənˈɑ
buchin prohod, god	57	ʒenˈɑ
caparevo, sand	57	ʒenˈɑ
cerovica, kjust	57	ʒenˈɑ
chepelare, asgr	57	ʑenˈɑ
chernogorovo, paz	57	ʒenˈɑ
chernomorec, bs	57	ʒinˈɑ
chukovec, radom	57	ʒenˈɑ
dermanci, luk	57	ʒenˈɑ
devenci, luk	57	ʒenˈɑ
devesilica, krgr	57	ʑənˈɑ
dichin, vtarn	57	ʒinˈɑ
dinevo, hask	57	ʑˈenə
diva slatina, mont	57	ʒenˈɑ
divdjadovo, shum	57	ʒinˈɑ
dobarsko, razl	57	ʒenˈɑ
dobroselec, topgr	57	ʒinˈɑ
dobroslavci, sof	57	ʒenˈɑ
dobrotino, gd	57	ʒˈenə
dolna beshovica, vrach	57	ʒenˈɑ
dolna dikanja, radom	57	ʒenˈɑ
dolna melna, tran	57	ʒenˈɑ
dolna riksa, mont	57	ʒenˈɑ
dolna srudena, bel	57	ʒinˈɑ
dolni bogrov, sof	57	ʒenˈɑ
dolno levski, pan	57	ʒenˈɑ
dorkovo, velgr	57	ʑenˈɑ
drabishna, ivgr	57	ʑˈenə
dragizhevo, vtarn	57	ʒinˈɑ
dragodanovo, sliv	57	ʒinˈɑ
dragoevo, presl	57	ʒinˈɑ
dragojchinci, kjust	57	ʒenˈɑ
elov dol, pk	57	ʒˈenɑ
enina, kaz	57	ʒinˈɤ
ezerovo, parvom	57	ʒɤnˈɑ
furen, vrach	57	ʒenˈɑ
gabare, bslat	57	ʒenˈɑ
gabra, elpel	57	ʒenˈɑ
galata, tetev	57	ʒenˈɤ
ganchovec, drjan	57	ʒinˈɑ
garmen, gd	57	ʒˈenə
garvan, sil	57	ʒinˈɑ
gega, petr	57	ʒenˈɑ
glozhene, orjah	57	ʒenˈɑ
golema rakovica, elpel	57	ʒenˈɑ
golemo malovo, sliven	57	ʒenˈɑ
golica, varn	57	ʒenˈɒ
goljama zheljazna, tetev	57	ʒinˈa
goljamo shivachevo, sliv	57	ʒinˈɑ
gorna rosica, sevl	57	ʒinˈɑ
gorni varpishta, drjan	57	ʒinˈɤ
govedarci, sam	57	ʒenˈɑ
gradec, vd	57	ʒenˈɑ
huhla, ivgr	57	ʑˈenə
hvojna, asgr	57	ʑenˈɑ
indzhe vojvoda, mtarn	57	ʒenˈɑ
ivanski, shum	57	ʒinˈɑ
izvorovo, harm	57	ʒənˈɑ
javorovo, asgr	57	ʑenˈɑ
kalipetrovo, sil	57	ʒinˈɑ
kalojanovo, plov	57	ʒinˈɑ
karaisen, pavl	57	ʒinˈɑ
karanovo, ajt	57	ʒinˈɑ
kaspichan, np	57	ʒɤnˈɑ
kolju marinovo, chirp	57	ʒenˈɑ
konska, brezn	57	ʒenˈɑ
kopilovci, mont	57	ʒenˈɑ
koprivshtica, pird	57	ʒenˈɑ
korten, nzag	57	ʒinˈɑ
kostenec, iht	57	ʒenˈɑ
kovachevci, sam	57	ʒenˈɑ
kozichino, pom	57	ʒinˈɒ
kramolin, sevl	57	ʒinˈɤ
kravenik, sevl	57	ʒinˈɑ
kreta, vrach	57	ʒenˈɑ
krivnja, razgr	57	ʒinˈɑ
levunovo, sand	57	ʒˈenɑ
liljache, vr	57	ʒenˈɑ
lipnica, botgr	57	ʒenˈɑ
ljubenova mahala, nzag	57	ʒinˈɑ
lobosh, rad	57	ʒenˈɑ
lozen, sof	57	ʒenˈɑ
malomirovo, elh	57	ʒinˈɑ
marchaevo, sof	57	ʒenˈɑ
marikostinovo, petr	57	ʒˈenɑ
markovo, shum	57	ʒinˈɑ
merdanja, vtarn	57	ʒinˈɑ
merichleri, chirp	57	ʑənˈɤ
mihalci, pavl	57	ʒinˈɑ
milchina laka, kul	57	ʒenˈɑ
momchilovci, smol	57	ʑenˈɑ
momina banja, pl	57	ʒinˈɑ
momina klisura, pz	57	ʒenˈɑ
momkovo, svgr	57	ʒˈenə
mugla, dev	57	ʑˈenə
nikolovo(lipnik), rus	57	ʒinˈɑ
nikolovo, hask	57	ʒˈenə
noevci, brezn	57	ʒenˈɑ
nova lovcha, gd	57	ʒˈenə
nova nadezhda, hs	57	ʑənˈɑ
novo selo, trojan	57	ʒinˈɑ
ognen, karn	57	ʒinˈɑ
omarchevo, nzag	57	ʒinˈɑ
opan, stzag	57	ʒinˈɑ
osenec, razgr	57	ʒinˈɤ
panagjurishte, gd	57	ʒenˈɑ
paskalevec, pavl	57	ʒinˈɑ
pavelsko, asgr	57	ʑenˈɑ
pelatikovo, kjust	57	ʒenˈɑ
petarnica, plev	57	ʒenˈɑ
pevec, targ	57	ʒinˈɑ
plakovo, vt	57	ʒinˈɑ
podvis, karn	57	ʒenˈɑ
pozharevo, tutr	57	ʒinˈɑ
rabisha, belgr	57	ʒenˈɑ
radovene, vr	57	ʒenˈɑ
rakevo, vr	57	ʒenˈɑ
rakovica, kul	57	ʒenˈɑ
rani lug, tryn	57	ʒenˈɑ
razboishte, god	57	ʒenˈɑ
ruzhinci, belgr	57	ʒenˈɑ
sadina, pop	57	ʒinˈɑ
saparevo, dup	57	ʒenˈɑ
sekirovo, plov	57	ʒinˈɑ
senokos, blgr	57	ʒenˈɑ
sestrino, petr	57	ʒenˈɑ
shipka, kaz	57	ʒenˈɤ
shiroka laka, dev	57	ʑɤnˈɑ
shiroki dol, sam	57	ʒenˈɑ
shtipsko, prov	57	ʒinˈɑ
skobelevo, sliv	57	ʒinˈɑ
slaveino, smol	57	ʑˈenə
slavjanovo, plev	57	ʒinˈɑ
smochevo, dupn	57	ʒenˈɑ
smolsko, pird	57	ʒenˈɑ
solishta, dev	57	ʑɤnˈɑ
sredec, zlgr	57	ʑˈenə
stakevci, blgr.	57	ʒenˈɑ
stambolovo, hask	57	ʑˈenə
starmen, bel	57	ʒinˈɑ
stoilovo, mt	57	ʒenˈɑ
straldzha, jamb	57	ʒinˈɑ
stroevo, plov	57	ʒinˈɑ
suhindol, vtarn	57	ʒinˈɑ
sushica, blgr	57	ʒenˈɑ
svetlina, topgr	57	ʒinˈɑ
svirkovo, harm	57	ʑɪnˈɑ
tihomir, krgr	57	ʑˈonə
tihomirovo, stzag	57	ʒinˈɑ
topolchane, sliv	57	ʒinˈɑ
trancovica, nik	57	ʒinˈɤ
trastenik, plev	57	ʒenˈɑ
ustovo, sm	57	ʑenˈɑ
vabel, nik	57	ʒinˈɑ
vaklinovo, gd	57	ʒˈenə
valche pole, svgr	57	ʒenˈɑ
varbica, presl	57	ʒinˈɑ
varbovo, blgr	57	ʒenˈɑ
vardun, targ	57	ʒinˈɑ
varvara, paz	57	ʒenˈɑ
vasiljovo, tetev	57	ʒenˈɑ
velkovci, pk	57	ʒenˈɑ
vinarovo, vid	57	ʒenˈɑ
vinishte, mont	57	ʒenˈɑ
vladinja, lov	57	ʒinˈɑ
voden, elh	57	ʒˈenɑ
vojnjagovo, karl	57	ʒinˈɑ
vrachesh, botgr	57	ʒenˈɑ
vranilovci, gabr	57	ʒinˈɑ
vresovo, ajt	57	ʒinˈɑ
zabardo, asgr	57	ʑenˈɑ
zabernovo, mt	57	ʒenˈɑ
zamfirovo, berk	57	ʒenˈɑ
zanozhene, berk	57	ʒenˈɑ
zdravkovec, gabr	57	ʒinˈɤ
zelenigrad, tran	57	ʒenˈɑ
zhaltusha, ard	57	ʑˈenə
zheglica, vid	57	ʒenˈɑ
zhelen, svog	57	ʒenˈɑ
zheljazkovo, sred	57	ʒenˈɑ
zheravna, kot	57	ʒinˈɑ
aldomirovci, slivnica	58	ʒˈiv
asparuhovo, lom	58	ʒˈif
asparuhovo, prov	58	ʒˈuw
babjak, razl	58	ʒˈif
bachkovo, asgr	58	ʑˈuf
bagrenci, kjust	58	ʒˈif
balgari, carev	58	ʒˈif
banishte, brezn	58	ʒˈiv
bansko, razl	58	ʒˈif
beglezh, luk	58	ʒˈif
belene, svisht	58	ʒˈuw
belica, razl	58	ʒˈif
bistrica, blgr	58	ʒˈif
bogdanov dol, pern	58	ʒˈif
borisovo, elh	58	ʑˈuf
bov, svog	58	ʒˈif
brashljan, mtarn	58	ʒˈuf
buchin prohod, god	58	ʒˈif
caparevo, sand	58	ʒˈif
cerovica, kjust	58	ʒˈif
chepelare, asgr	58	ʑˈif
chernogorovo, paz	58	ʒˈif
chernomorec, bs	58	ʒˈyf
chukovec, radom	58	ʒˈif
dermanci, luk	58	ʒˈif
devenci, luk	58	ʒˈif
devesilica, krgr	58	ʑˈɨf
dichin, vtarn	58	ʒˈuf
dinevo, hask	58	ʒˈuf
diva slatina, mont	58	ʒˈif
divdjadovo, shum	58	ʒˈyw
dobarsko, razl	58	ʒˈif
dobroselec, topgr	58	ʒˈuf
dobroslavci, sof	58	ʒˈif
dobrotino, gd	58	ʒˈif
dolna beshovica, vrach	58	ʒˈif
dolna dikanja, radom	58	ʒˈif
dolna melna, tran	58	ʒˈiv
dolna riksa, mont	58	ʒˈif
dolna srudena, bel	58	ʒˈuw
dolni bogrov, sof	58	ʒˈif
dolno levski, pan	58	ʒˈif
dorkovo, velgr	58	ʑˈif
drabishna, ivgr	58	ʑˈuw
dragizhevo, vtarn	58	ʒˈuf
dragodanovo, sliv	58	ʒˈuf
dragoevo, presl	58	ʒˈyw
dragojchinci, kjust	58	ʒˈiv
elov dol, pk	58	ʒˈif
enina, kaz	58	ʒˈyf
ezerovo, parvom	58	ʒˈuf
furen, vrach	58	ʒˈif
gabare, bslat	58	ʒˈif
gabra, elpel	58	ʒˈif
galata, tetev	58	ʒˈif
ganchovec, drjan	58	ʒˈuf
garmen, gd	58	ʒˈif
garvan, sil	58	ʒˈyɸ
gega, petr	58	ʒˈif
glozhene, orjah	58	ʒˈif
golema rakovica, elpel	58	ʒˈif
golemo malovo, sliven	58	ʒˈiv
golica, varn	58	ʒˈuɸ
goljama zheljazna, tetev	58	ʒˈif
goljamo shivachevo, sliv	58	ʑˈuf
gorna rosica, sevl	58	ʒˈif
gorni varpishta, drjan	58	ʒˈif
govedarci, sam	58	ʒˈif
gradec, vd	58	ʒˈif
huhla, ivgr	58	ʑˈif
hvojna, asgr	58	ʑˈuf
indzhe vojvoda, mtarn	58	ʑˈuf
ivanski, shum	58	ʒˈyw
izvorovo, harm	58	ʒˈif
javorovo, asgr	58	ʑˈuf
kalipetrovo, sil	58	ʒˈuw
kalojanovo, plov	58	ʒˈuw
karaisen, pavl	58	ʒˈuw
karanovo, ajt	58	ʒˈuf
kaspichan, np	58	ʒˈyw
kolju marinovo, chirp	58	ʒˈif
konska, brezn	58	ʒˈiv
kopilovci, mont	58	ʒˈif
koprivshtica, pird	58	ʒˈif
korten, nzag	58	ʑˈuf
kostenec, iht	58	ʒˈif
kovachevci, sam	58	ʒˈif
kozichino, pom	58	ʒˈuh
kramolin, sevl	58	ʒˈuw
kravenik, sevl	58	ʒˈif
kreta, vrach	58	ʒˈif
krivnja, razgr	58	ʒˈyw
levunovo, sand	58	ʒˈif
liljache, vr	58	ʒˈif
lipnica, botgr	58	ʒˈif
ljubenova mahala, nzag	58	ʒˈuɸ
lobosh, rad	58	ʒˈif
lozen, sof	58	ʒˈif
malomirovo, elh	58	ʒˈuf
marchaevo, sof	58	ʒˈif
marikostinovo, petr	58	ʒˈif
markovo, shum	58	ʒˈuw
merdanja, vtarn	58	ʒˈuw
merichleri, chirp	58	ʑˈif
mihalci, pavl	58	ʒˈif
milchina laka, kul	58	ʒˈif
momchilovci, smol	58	ʑˈif
momina banja, pl	58	ʒˈif
momina klisura, pz	58	ʒˈif
momkovo, svgr	58	ʒˈif
mugla, dev	58	ʑˈif
nikolovo(lipnik), rus	58	ʒˈuw
nikolovo, hask	58	ʒˈuf
noevci, brezn	58	ʒˈiv
nova lovcha, gd	58	ʒˈif
nova nadezhda, hs	58	ʑˈuɸ
novo selo, trojan	58	ʒˈif
ognen, karn	58	ʒˈyf
omarchevo, nzag	58	ʒˈyf
opan, stzag	58	ʒˈuf
osenec, razgr	58	ʒˈyw
panagjurishte, gd	58	ʒˈif
paskalevec, pavl	58	ʒˈyf
pavelsko, asgr	58	ʑˈuf
pelatikovo, kjust	58	ʒˈif
petarnica, plev	58	ʒˈif
pevec, targ	58	ʒˈuɸ
plakovo, vt	58	ʒˈuf
podvis, karn	58	ʒˈuw
pozharevo, tutr	58	ʒˈuw
rabisha, belgr	58	ʒˈif
radovene, vr	58	ʒˈif
rakevo, vr	58	ʒˈif
rakovica, kul	58	ʒˈif
rani lug, tryn	58	ʒˈiv
razboishte, god	58	ʒˈif
ruzhinci, belgr	58	ʒˈif
sadina, pop	58	ʒˈyw
saparevo, dup	58	ʒˈif
sekirovo, plov	58	ʒˈuw
senokos, blgr	58	ʒˈif
sestrino, petr	58	ʒˈif
shipka, kaz	58	ʒˈyf
shiroka laka, dev	58	ʑˈif
shiroki dol, sam	58	ʒˈif
shtipsko, prov	58	ʒˈuɸ
skobelevo, sliv	58	ʒˈuw
slaveino, smol	58	ʑˈif
slavjanovo, plev	58	ʒˈif
smochevo, dupn	58	ʒˈif
smolsko, pird	58	ʒˈif
solishta, dev	58	ʑˈif
sredec, zlgr	58	ʑˈif
stakevci, blgr.	58	ʒˈiv
stambolovo, hask	58	ʑˈuf
starmen, bel	58	ʒˈyf
stoilovo, mt	58	ʒˈif
straldzha, jamb	58	ʒˈuf
stroevo, plov	58	ʒˈif
suhindol, vtarn	58	ʒˈif
sushica, blgr	58	ʒˈif
svetlina, topgr	58	ʒˈuf
svirkovo, harm	58	ʒˈif
tihomir, krgr	58	ʑˈif
tihomirovo, stzag	58	ʒˈuɸ
topolchane, sliv	58	ʒˈyf
trancovica, nik	58	ʒˈif
trastenik, plev	58	ʒˈif
ustovo, sm	58	ʑˈif
vabel, nik	58	ʑˈuw
vaklinovo, gd	58	ʒˈif
valche pole, svgr	58	ʑˈif
varbica, presl	58	ʒˈuf
varbovo, blgr	58	ʒˈiv
vardun, targ	58	ʒˈuf
varvara, paz	58	ʒˈif
vasiljovo, tetev	58	ʒˈif
velkovci, pk	58	ʒˈiv
vinarovo, vid	58	ʒˈif
vinishte, mont	58	ʒˈif
vladinja, lov	58	ʒˈuf
voden, elh	58	ʒˈif
vojnjagovo, karl	58	ʒˈif
vrachesh, botgr	58	ʒˈif
vranilovci, gabr	58	ʒˈif
vresovo, ajt	58	ʒˈuf
zabardo, asgr	58	ʑˈif
zabernovo, mt	58	ʒˈuf
zamfirovo, berk	58	ʒˈif
zanozhene, berk	58	ʒˈif
zdravkovec, gabr	58	ʒˈif
zelenigrad, tran	58	ʒˈiv
zhaltusha, ard	58	ʑˈif
zheglica, vid	58	ʒˈif
zhelen, svog	58	ʒˈif
zheljazkovo, sred	58	ʒˈif
zheravna, kot	58	ʒˈuf
aldomirovci, slivnica	6	brˈɑʃno
asparuhovo, lom	6	brˈɑʃno
asparuhovo, prov	6	brˈɑʃnu
babjak, razl	6	brˈɑʃnʊ
bachkovo, asgr	6	brˈɑɕnu
bagrenci, kjust	6	brˈɑʃno
balgari, carev	6	brˈɑʃno
banishte, brezn	6	brˈɑʃno
bansko, razl	6	brˈɑʃnu
beglezh, luk	6	brˈɑʃnu
belene, svisht	6	brəʃnˈo
belica, razl	6	brˈɑʃnu
bistrica, blgr	6	brˈɑʃno
bogdanov dol, pern	6	brˈɑʃno
borisovo, elh	6	brɤʃnˈo
bov, svog	6	brˈɑʃno
brashljan, mtarn	6	brˈɑʃnu
buchin prohod, god	6	brˈɑʃno
caparevo, sand	6	brˈɑʃno
cerovica, kjust	6	brˈɑʃno
chepelare, asgr	6	brˈɑɕnu
chernogorovo, paz	6	brˈɑʃnə
chernomorec, bs	6	brˈɑʃnu
chukovec, radom	6	brˈɑʃno
dermanci, luk	6	brˈɑʃno
devenci, luk	6	brˈɑʃnu
devesilica, krgr	6	brˈɑɕnʊ
dichin, vtarn	6	brəʃnˈo
dinevo, hask	6	brˈɑɕnu
diva slatina, mont	6	brˈɑʃno
divdjadovo, shum	6	brˈɑʃnu
dobarsko, razl	6	brˈɑʃnu
dobroselec, topgr	6	brɤʃnˈo
dobroslavci, sof	6	brˈɑʃno
dobrotino, gd	6	brˈɑʃnu
dolna beshovica, vrach	6	brˈɑʃno
dolna dikanja, radom	6	brɑʃnˈo
dolna melna, tran	6	brˈɑʃno
dolna riksa, mont	6	brˈɑʃno
dolna srudena, bel	6	brəʃnˈo
dolni bogrov, sof	6	brˈɑʃno
dolno levski, pan	6	brˈɑʃno
dorkovo, velgr	6	brˈɑɕnʊ
drabishna, ivgr	6	brˈɑɕnu
dragizhevo, vtarn	6	brəʃnˈo
dragodanovo, sliv	6	brəʃnˈo
dragoevo, presl	6	brˈɑʃnu
dragojchinci, kjust	6	brˈɑʃno
elov dol, pk	6	brˈɑʃno
enina, kaz	6	brəʃnˈo
ezerovo, parvom	6	brˈɑʃnu
furen, vrach	6	brˈɑʃno
gabare, bslat	6	brˈɑʃnʊ
gabra, elpel	6	brˈɑʃno
galata, tetev	6	brˈɑʃno
ganchovec, drjan	6	brəʃnˈo
garmen, gd	6	brˈɑʃnu
garvan, sil	6	brˈɑʃnu
gega, petr	6	brɑʃnˈo
glozhene, orjah	6	brˈɑʃno
golema rakovica, elpel	6	brˈɑʃno
golemo malovo, sliven	6	brˈɑʃno
golica, varn	6	brˈɒʃnu
goljama zheljazna, tetev	6	brˈɑʃno
goljamo shivachevo, sliv	6	brəʃnˈo
gorna rosica, sevl	6	brəʃnˈo
gorni varpishta, drjan	6	brɤʃnˈo
govedarci, sam	6	brˈɑʃno
gradec, vd	6	brˈɑʃno
huhla, ivgr	6	brˈɑɕnu
hvojna, asgr	6	brˈɑʃnu
indzhe vojvoda, mtarn	6	brˈɑɕnu
ivanski, shum	6	brˈɑʃnu
izvorovo, harm	6	brˈɑʃnu
javorovo, asgr	6	brˈɑɕnu
kalipetrovo, sil	6	brˈɑʃnu
kalojanovo, plov	6	brˈɑʃnu
karaisen, pavl	6	brəʃnˈo
karanovo, ajt	6	brˈɑʃnu
kaspichan, np	6	brˈɑʃnu
kolju marinovo, chirp	6	brəʃnˈo
konska, brezn	6	brˈɑʃno
kopilovci, mont	6	brˈɑʃno
koprivshtica, pird	6	brˈɑʃno
korten, nzag	6	brəʃnˈo
kostenec, iht	6	brˈɑʃno
kovachevci, sam	6	brˈɑʃno
kozichino, pom	6	brˈɒʃnu
kramolin, sevl	6	brəʃnˈo
kravenik, sevl	6	brɤʃnˈo
kreta, vrach	6	brˈɑʃnʊ
krivnja, razgr	6	brəʃnˈo
levunovo, sand	6	brˈɑʃno
liljache, vr	6	brˈɑʃno
lipnica, botgr	6	brˈɑʃno
ljubenova mahala, nzag	6	brəʃnˈo
lobosh, rad	6	brˈɑʃno
lozen, sof	6	brˈɑʃno
malomirovo, elh	6	brɤʃnˈo
marchaevo, sof	6	brˈɑʃno
marikostinovo, petr	6	brˈɑʃnʊ
markovo, shum	6	brˈɑʃnu
merdanja, vtarn	6	brəʃnˈo
merichleri, chirp	6	brˈɑʃnu
mihalci, pavl	6	brəʃnˈo
milchina laka, kul	6	brˈɑʃno
momchilovci, smol	6	brˈɑɕnʊ
momina banja, pl	6	brˈɑʃnu
momina klisura, pz	6	brˈəʃnʊ
momkovo, svgr	6	brˈɑʃnu
mugla, dev	6	brˈɑɕnʊ
nikolovo(lipnik), rus	6	brəʃnˈo
nikolovo, hask	6	brˈɑʃnu
noevci, brezn	6	brɑʃnˈo
nova lovcha, gd	6	brˈɑʃnu
nova nadezhda, hs	6	brˈɑɕnu
novo selo, trojan	6	brəʃnˈo
ognen, karn	6	brəʃnˈo
omarchevo, nzag	6	brəʃnˈo
opan, stzag	6	brˈɑʃnu
osenec, razgr	6	brəʃnˈo
panagjurishte, gd	6	brˈɑʃno
paskalevec, pavl	6	brəʃnˈo
pavelsko, asgr	6	brˈɑɕnu
pelatikovo, kjust	6	brˈɑʃno
petarnica, plev	6	brəʃnˈo
pevec, targ	6	brˈɑʃnu
plakovo, vt	6	brəʃnˈo
podvis, karn	6	brˈɑʃnu
pozharevo, tutr	6	brˈɑʃnu
rabisha, belgr	6	brˈɑʃno
radovene, vr	6	brˈɑʃno
rakevo, vr	6	brˈɑʃno
rakovica, kul	6	brˈɑʃno
rani lug, tryn	6	brˈɑʃno
razboishte, god	6	brˈɑʃno
ruzhinci, belgr	6	brˈɑʃno
sadina, pop	6	brəʃnˈo
saparevo, dup	6	brˈɑʃno
sekirovo, plov	6	brˈɑʃnu
senokos, blgr	6	brˈɑʃno
sestrino, petr	6	brˈɑʃno
shipka, kaz	6	brəʃnˈo
shiroka laka, dev	6	brˈɑɕnu
shiroki dol, sam	6	brˈɑʃno
shtipsko, prov	6	brˈɑʃnu
skobelevo, sliv	6	brəʃnˈo
slaveino, smol	6	brˈɑɕnu
slavjanovo, plev	6	brəʃnˈo
smochevo, dupn	6	brˈɑʃnʊ
smolsko, pird	6	brˈɑʃno
solishta, dev	6	brˈɑɕnu
sredec, zlgr	6	brˈɑɕnu
stakevci, blgr.	6	brˈɑʃno
stambolovo, hask	6	brˈɑɕnu
starmen, bel	6	brəʃnˈo
stoilovo, mt	6	brˈɑʃnu
straldzha, jamb	6	brəʃnˈo
stroevo, plov	6	brəʃnˈo
suhindol, vtarn	6	brəʃnˈo
sushica, blgr	6	brˈɑʃno
svetlina, topgr	6	brəʃnˈo
svirkovo, harm	6	brˈɑɕnu
tihomir, krgr	6	brˈɑɕnʊ
tihomirovo, stzag	6	brəʃnˈo
topolchane, sliv	6	brəʃnˈo
trancovica, nik	6	brɤʃnˈo
trastenik, plev	6	brɑʃnˈo
ustovo, sm	6	*brˈɑɕnʊ
vabel, nik	6	brəʃnˈo
vaklinovo, gd	6	brˈɑʃnu
